2412, 2182
2510, 2438
2404, 2694
2306, 2950
2365, 3206
2362, 3462
2377, 3718
2492, 3974
2448, 4230
2391, 4486
2309, 4742
2329, 4998
2454, 5254
2360, 5510
2394, 5766
2413, 6022
2366, 6278
2347, 6534
2443, 6790
2494, 7046
2368, 7302
2424, 7558
2716, 177
2808, 433
2702, 689
2764, 945
2744, 1201
2663, 1457
2729, 1713
2733, 1969
2668, 2225
2766, 2481
2660, 2737
2562, 2993
2621, 3249
2618, 3505
2633, 3761
2748, 4017
2704, 4273
2647, 4529
2565, 4785
2585, 5041
2710, 5297
2616, 5553
2650, 5809
2669, 6065
2622, 6321
2603, 6577
2699, 6833
2750, 7089
2624, 7345
2680, 7601
2972, 227
3064, 483
2958, 739
3020, 995
3000, 1251
2919, 1507
2985, 1763
2989, 2019
2924, 2275
3022, 2531
2916, 2787
2818, 3043
2877, 3299
2874, 3555
2889, 3811
3004, 4067
2960, 4323
2903, 4579
2821, 4835
2841, 5091
2966, 5347
2872, 5603
2906, 5859
2925, 6115
2878, 6371
2859, 6627
2955, 6883
3006, 7139
2880, 7395
2936, 7651
3228, 167
3320, 423
3214, 679
3276, 935
3256, 1191
3175, 1447
3241, 1703
3245, 1959
3180, 2215
3278, 2471
3172, 2727
3074, 2983
3133, 3239
3130, 3495
3145, 3751
3260, 4007
3216, 4263
3159, 4519
3077, 4775
3097, 5031
3222, 5287
3128, 5543
3162, 5799
3181, 6055
3134, 6311
3115, 6567
3211, 6823
3262, 7079
3136, 7335
3192, 7591
3484, 95
3576, 351
3470, 607
3532, 863
3512, 1119
3431, 1375
3497, 1631
3501, 1887
3436, 2143
3534, 2399
3428, 2655
3330, 2911
3389, 3167
3386, 3423
3401, 3679
3516, 3935
3472, 4191
3415, 4447
3333, 4703
3353, 4959
3478, 5215
3384, 5471
3418, 5727
3437, 5983
3390, 6239
3371, 6495
3467, 6751
3518, 7007
3392, 7263
3448, 7519
3740, 167
3832, 423
3726, 679
3788, 935
3768, 1191
3687, 1447
3753, 1703
3757, 1959
3692, 2215
3790, 2471
3684, 2727
3586, 2983
3645, 3239
3642, 3495
3657, 3751
3772, 4007
3728, 4263
3671, 4519
3589, 4775
3609, 5031
3734, 5287
3640, 5543
3674, 5799
3693, 6055
3646, 6311
3627, 6567
3723, 6823
3774, 7079
3648, 7335
3704, 7591
3996, 235
4088, 491
3982, 747
4044, 1003
4024, 1259
3943, 1515
4009, 1771
4013, 2027
3948, 2283
4046, 2539
3940, 2795
3842, 3051
3901, 3307
3898, 3563
3913, 3819
4028, 4075
3984, 4331
3927, 4587
3845, 4843
3865, 5099
3990, 5355
3896, 5611
3930, 5867
3949, 6123
3902, 6379
3883, 6635
3979, 6891
4030, 7147
3904, 7403
3960, 7659
4252, 219
4344, 475
4238, 731
4300, 987
4280, 1243
4199, 1499
4265, 1755
4269, 2011
4204, 2267
4302, 2523
4196, 2779
4098, 3035
4157, 3291
4154, 3547
4169, 3803
4284, 4059
4240, 4315
4183, 4571
4101, 4827
4121, 5083
4246, 5339
4152, 5595
4186, 5851
4205, 6107
4158, 6363
4139, 6619
4235, 6875
4286, 7131
4160, 7387
4216, 7643
4508, 189
4600, 445
4494, 701
4556, 957
4536, 1213
4455, 1469
4521, 1725
4525, 1981
4460, 2237
4558, 2493
4452, 2749
4354, 3005
4413, 3261
4410, 3517
4425, 3773
4540, 4029
4496, 4285
4439, 4541
4357, 4797
4377, 5053
4502, 5309
4408, 5565
4442, 5821
4461, 6077
4414, 6333
4395, 6589
4491, 6845
4542, 7101
4416, 7357
4472, 7613
4764, 104
4856, 360
4750, 616
4812, 872
4792, 1128
4711, 1384
4777, 1640
4781, 1896
4716, 2152
4814, 2408
4708, 2664
4610, 2920
4669, 3176
4666, 3432
4681, 3688
4796, 3944
4752, 4200
4695, 4456
4613, 4712
4633, 4968
4758, 5224
4664, 5480
4698, 5736
4717, 5992
4670, 6248
4651, 6504
4747, 6760
4798, 7016
4672, 7272
4728, 7528
5020, 225
5112, 481
5006, 737
5068, 993
5048, 1249
4967, 1505
5033, 1761
5037, 2017
4972, 2273
5070, 2529
4964, 2785
4866, 3041
4925, 3297
4922, 3553
4937, 3809
5052, 4065
5008, 4321
4951, 4577
4869, 4833
4889, 5089
5014, 5345
4920, 5601
4954, 5857
4973, 6113
4926, 6369
4907, 6625
5003, 6881
5054, 7137
4928, 7393
4984, 7649
5276, 153
5368, 409
5262, 665
5324, 921
5304, 1177
5223, 1433
5289, 1689
5293, 1945
5228, 2201
5326, 2457
5220, 2713
5122, 2969
5181, 3225
5178, 3481
5193, 3737
5308, 3993
5264, 4249
5207, 4505
5125, 4761
5145, 5017
5270, 5273
5176, 5529
5210, 5785
5229, 6041
5182, 6297
5163, 6553
5259, 6809
5310, 7065
5184, 7321
5240, 7577
5532, 201
5624, 457
5518, 713
5580, 969
5560, 1225
5479, 1481
5545, 1737
5549, 1993
5484, 2249
5582, 2505
5476, 2761
5378, 3017
5437, 3273
5434, 3529
5449, 3785
5564, 4041
5520, 4297
5463, 4553
5381, 4809
5401, 5065
5526, 5321
5432, 5577
5466, 5833
5485, 6089
5438, 6345
5419, 6601
5515, 6857
5566, 7113
5440, 7369
5496, 7625
5788, 81
5880, 337
5774, 593
5836, 849
5816, 1105
5735, 1361
5801, 1617
5805, 1873
5740, 2129
5838, 2385
5732, 2641
5634, 2897
5693, 3153
5690, 3409
5705, 3665
5820, 3921
5776, 4177
5719, 4433
5637, 4689
5657, 4945
5782, 5201
5688, 5457
5722, 5713
5741, 5969
5694, 6225
5675, 6481
5771, 6737
5822, 6993
5696, 7249
5752, 7505
6044, 155
6136, 411
6030, 667
6092, 923
6072, 1179
5991, 1435
6057, 1691
6061, 1947
5996, 2203
6094, 2459
5988, 2715
5890, 2971
5949, 3227
5946, 3483
5961, 3739
6076, 3995
6032, 4251
5975, 4507
5893, 4763
5913, 5019
6038, 5275
5944, 5531
5978, 5787
5997, 6043
5950, 6299
5931, 6555
6027, 6811
6078, 7067
5952, 7323
6008, 7579
6300, 50
6392, 306
6286, 562
6348, 818
6328, 1074
6247, 1330
6313, 1586
6317, 1842
6252, 2098
6350, 2354
6244, 2610
6146, 2866
6205, 3122
6202, 3378
6217, 3634
6332, 3890
6288, 4146
6231, 4402
6149, 4658
6169, 4914
6294, 5170
6200, 5426
6234, 5682
6253, 5938
6206, 6194
6187, 6450
6283, 6706
6334, 6962
6208, 7218
6264, 7474
6556, 23
6648, 279
6542, 535
6604, 791
6584, 1047
6503, 1303
6569, 1559
6573, 1815
6508, 2071
6606, 2327
6500, 2583
6402, 2839
6461, 3095
6458, 3351
6473, 3607
6588, 3863
6544, 4119
6487, 4375
6405, 4631
6425, 4887
6550, 5143
6456, 5399
6490, 5655
6509, 5911
6462, 6167
6443, 6423
6539, 6679
6590, 6935
6464, 7191
6520, 7447
6812, 36
6904, 292
6798, 548
6860, 804
6840, 1060
6759, 1316
6825, 1572
6829, 1828
6764, 2084
6862, 2340
6756, 2596
6658, 2852
6717, 3108
6714, 3364
6729, 3620
6844, 3876
6800, 4132
6743, 4388
6661, 4644
6681, 4900
6806, 5156
6712, 5412
6746, 5668
6765, 5924
6718, 6180
6699, 6436
6795, 6692
6846, 6948
6720, 7204
6776, 7460
7068, 6
7160, 262
7054, 518
7116, 774
7096, 1030
7015, 1286
7081, 1542
7085, 1798
7020, 2054
7118, 2310
7012, 2566
6914, 2822
6973, 3078
6970, 3334
6985, 3590
7100, 3846
7056, 4102
6999, 4358
6917, 4614
6937, 4870
7062, 5126
6968, 5382
7002, 5638
7021, 5894
6974, 6150
6955, 6406
7051, 6662
7102, 6918
6976, 7174
7032, 7430
7324, 106
7416, 362
7310, 618
7372, 874
7352, 1130
7271, 1386
7337, 1642
7341, 1898
7276, 2154
7374, 2410
7268, 2666
7170, 2922
7229, 3178
7226, 3434
7241, 3690
7356, 3946
7312, 4202
7255, 4458
7173, 4714
7193, 4970
7318, 5226
7224, 5482
7258, 5738
7277, 5994
7230, 6250
7211, 6506
7307, 6762
7358, 7018
7232, 7274
7288, 7530
7580, 107
7672, 363
7566, 619
7628, 875
7608, 1131
7527, 1387
7593, 1643
7597, 1899
7532, 2155
7630, 2411
7524, 2667
7426, 2923
7485, 3179
7482, 3435
7497, 3691
7612, 3947
7568, 4203
7511, 4459
7429, 4715
7449, 4971
7574, 5227
7480, 5483
7514, 5739
7533, 5995
7486, 6251
7467, 6507
7563, 6763
7614, 7019
7488, 7275
7544, 7531
